user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Jesse Tyler,,https://t.co/kAW0zwiDQb,23/6/2015 18:21,29,75,160,FALSE,25/7/2020 12:17,Bored on Saturday morning? Tired of reading Covid-19 drama? Take a break and watch Ginger in her new shoes:… https://t.co/2BQ8rRaAV2,,Twitter for iPhone,FALSE
Claire Lovett,"Ballincollig, Co. Cork. ",,1/4/2012 15:22,622,660,5679,FALSE,25/7/2020 12:17,Who needs a Green List when we’ve got this on our doorstep?🤷‍♀️🥰 #Kerry #Staycation2020 #Cloghane #COVID19… https://t.co/ht36eNK9Hq,"['Kerry', 'Staycation2020', 'Cloghane', 'COVID19']",Twitter for iPhone,FALSE
Abir Ballan,,"BA in Psychology, Masters in Public Health, Dyslexia Certificate, Graduate Certificate in Mind, Brain, and Teaching Author of 27 Arabic books for children.",3/5/2012 11:14,33,74,348,FALSE,25/7/2020 12:17,@wodarg called for an inquiry into the influence of #BigPharma on #WHO during the H1N1 pandemic. Should we call for… https://t.co/bxDx7KiATe,"['BigPharma', 'WHO']",Twitter for iPhone,FALSE
IER,Liverpool UK,"Fair rights and free unions - two central aims of the Institute of Employment Rights, an independent network of academics, lawyers and trade unionists.",4/1/2011 14:31,2940,588,451,FALSE,25/7/2020 12:17,"Our director will be speaking shortly on the Peoples Assembly event on the future of industry, jobs and rights at w… https://t.co/oZZbq6rgup",,Twitter Web App,FALSE
Albert Trigg,,,19/5/2015 21:22,3956,4531,24199,FALSE,25/7/2020 12:17,"A review of the recent study (now retracted) which connected #5G with #COVID19 

https://t.co/4eEdoiiz1W","['5G', 'COVID19']",Twitter Web App,FALSE
AmericanPropTech,"New York, NY",American PropTech Academy is the leading educational provider with a focus on the trends and technologies affecting the future of the real estate industry.,8/7/2020 22:42,1,34,0,FALSE,25/7/2020 12:17,"Hello Twitter! Delighted to share with you the great innovators, creators and thought leaders. Visit our website an… https://t.co/oqPqyYGzNl",,Twitter for iPhone,FALSE
GoNewsIndia,,"Credible. Concise. Co-Creative. 
Support Good Journalism: 
https://t.co/9lmV8B3pCO",20/1/2017 10:36,4176,103,7710,FALSE,25/7/2020 12:17,"Go Headlines: #TopNews Of The Hour
#Rajasthan political crisis: Will stage sit-in outside PM House if needed, says… https://t.co/agmm4wCoi7","['TopNews', 'Rajasthan']",Twitter Media Studio,FALSE
Mirtika (But You Can Call Me Mir),"South Florida, USA","Jesus Follower, Bibliophile, Lazy Writer, Sometime Editor, ExGOP/Independent, Eschatology Enthusiast,  Aching for Justice to Rain Down, Trusting in God",20/10/2012 17:20,938,1384,24400,FALSE,25/7/2020 12:17,"Another #ExGop-er 
Amazing that it took the #pandemic for her to regret her choice; but hey, better late than never… https://t.co/glFm9zcecO","['ExGop', 'pandemic']",Twitter Web App,FALSE
Anthony Nicodemo🏳️‍🌈🇺🇸🏀,"Yonkers, NY","Educator, Coach, Advocate - AD/HC- Greenburgh North Castle UFSD,  @NYSUT Union Prez/LGBT task force, Co-Chair Yonkers LGBT Advisory Board, Prez @hvstonewalldems",23/5/2010 18:47,3336,1061,4909,TRUE,25/7/2020 12:17,It took two weeks with a limited population for one of my members to test positive for #COVID19 and we've followed… https://t.co/ob75JlMLYD,['COVID19'],Twitter for iPad,FALSE
Stacy Lynn,,,23/7/2019 0:03,13,61,266,FALSE,25/7/2020 12:17,Dear @realDonaldTrump before the Covid vaccine goes to market PLEASE repeal the 1986 Act that removed liability fro… https://t.co/TuTbMZv7Nv,,Twitter for Android,FALSE
Paris Tyler,The Second City,"Aviation Junkie, Transportation Professional, TWA Alum, Political Enthusiast, occasional runner, unrepentant j-pop fan. All opinions are my own (of course).",19/10/2012 1:48,355,842,8765,FALSE,25/7/2020 12:17,"Other countries are #ReopeningSchools 

Well guess what?

Other countries aren't a raging hotbed of #COVID19 right… https://t.co/qtCIwC7TtD","['ReopeningSchools', 'COVID19']",Twitter Web App,FALSE
H00tingNight0wl,"39.8283° N, 98.5795° W",🐻🦖☘️🦮🥃🪐🎲🚀🎢📷⚾️🎭🏒🌭🏕📺✈️🤟+Eggostic. Praise be to Frozen Waffles. CHI ➡️ SPB. 🐻 ⬇️ CHI 🐻 “I am not a smart man” - Forrest Gump,6/9/2019 0:44,36,438,197,FALSE,25/7/2020 12:17,"It’s been rough with all the clubs shut ⬇️ in #newyork since #COVID19 hit.
We wanted to find suggestions for Online… https://t.co/srpXKmW82M","['newyork', 'COVID19']",Twitter for iPhone,FALSE
Dean 🇨🇦 Walker,"Etobicoke, Ontario, Canada","My personal account where views expressed are my own. Likely to retweet on politics, justice & GOLF!",29/6/2011 13:07,340,578,10612,FALSE,25/7/2020 12:17,Wow! Very surprised! I am very impressed with Mia. She understands the rule (for waiting her brother Fraser to p--… https://t.co/MJ9DWoekak,,Twitter for Android,FALSE
Coronavirus ☣️ Turkish Agency,Worldwide,Live and reliable updates about COVID-19 coronavirus ▫️ Türkçe: @CoronaTurkey,23/2/2020 0:50,8332,63,175,FALSE,25/7/2020 12:17,"#france will require on-the-spot #Covid19 tests for travellers coming from 16 countries: United States, Brazil, Alg… https://t.co/nAUGfDlxUs","['france', 'Covid19']",TweetDeck,FALSE
Text Trump 88022 ⭐⭐⭐,,American by birth. Marine by choice. Daughter of a King. Catholic,9/9/2019 5:40,332,415,5963,FALSE,25/7/2020 12:17,The devil's laughing at us. #Catholic #Christian #truth  #COVID19 #coronavirus https://t.co/9n4SbZKIA4,"['Catholic', 'Christian', 'truth', 'COVID19', 'coronavirus']",Twitter for Android,FALSE
Countergrind,"Launch Pad, USA","Motivated Creative
U/5638
countergrind@protonmail.com",22/5/2011 16:45,287,974,7969,FALSE,25/7/2020 12:17,"@BitcoinBehemoth Nope😉
#COVID19 #coronavirus #cantstopthetruth https://t.co/kJKYBfW5vm","['COVID19', 'coronavirus', 'cantstopthetruth']",Twitter for Android,FALSE
John Lichtenberger,"Roxbury, NJ","#Christian | #lawyer (Ret.) Tweets on Christianity, law, politics, conservativism, tech, social media. Author/publisher (Ret.) advertising law, #FTC. #MAGA #KAG",5/4/2009 22:31,38301,38729,27463,FALSE,25/7/2020 12:17,"This WILL be the new way of life-until Nov. 4, the day after the election. Then, the lockdown charade becomes meani… https://t.co/cBWTMTdLNu",,Twitter Web App,FALSE
Netaji Subhash Engineering College,,The Best Engineering College of West Bengal,2/4/2020 14:45,20,8,1,FALSE,25/7/2020 12:17,"Doing the part to help fight the most important threats, addressing the issues of sanitization in this Pandemic.
A… https://t.co/XiPXxf6Hw1",,Twitter Web App,FALSE
BharatKumar Bhandary 🇮🇳,INDIA,My religion is Love. Every heart is my temple-RUMI||Nadi Jyotish||Numerology|| NFAK ||Pt Bhimsen Joshi||#INDIAFIRST ALWAYS,12/3/2013 12:43,378,840,3169,FALSE,25/7/2020 12:17,@DineshS50064379 @KDMCOfficial @CMOMaharashtra @AUThackeray @NiteshNRane @RSSorg @narendramodi @omnavalihalkar… https://t.co/RkFYkh1LAZ,,Twitter for Android,FALSE
Cindie Vaccaro 🇺🇸⚜🇮🇱,"Texas, USA #BackTheBlue","Christian|Mom|Conservative|Military|#NavyMom|#2A|#Cruz|#Saints|FB Jonathan Gilliam/Wayne Dupree Show/Kevin Corke/Gen. Mike Flynn/Antonio Sabato, Jr./Rita Cosby",15/12/2011 23:09,25890,27074,107015,FALSE,25/7/2020 12:17,@ckkirsch1 Comments on @andrewcuomo's mishandling of senior #COVID19 patients aren't politically motivated. They ar… https://t.co/7dorCM29I2,['COVID19'],Twitter for Android,FALSE
Nanyo Theophilus,Nigeria,Loving People is my priority,19/5/2017 20:43,20,44,40,FALSE,25/7/2020 12:17,"Let the people praise thee, O God; let all the people praise thee.  Then shall the earth yield her increase; and Go… https://t.co/YWTZW6cXgX",,Twitter for Android,FALSE
Daphne C. Harris,"Plano and Lewisville, TX ",Speaker. Researcher.Educator.Maximizer,11/2/2015 12:24,354,475,11590,FALSE,25/7/2020 12:17,"Since I can’t go to the coffee shop #COVID19 I had to (re)imagine my outdoor space. Up early this morning reading,… https://t.co/YkSjLWY9W1",['COVID19'],Twitter for iPad,FALSE
Assistance Croatia,Republic of Croatia,"Assistance Croatia is a network of businesses. organization and helping in transportation of the deceased, primarily at the international level.",1/1/2014 23:36,177,92,14339,FALSE,25/7/2020 12:17,"- today #Croatia has 77 new cases #COVID19 and 5 new death...
- active cases 881...

- @BNODesk https://t.co/3rojpewPLP","['Croatia', 'COVID19']",TweetDeck,FALSE
vanilla,🇵🇹,🕯️ 🇪🇺  🇬🇧  🇩🇪   🇵🇹   🏴󠁧󠁢󠁷󠁬󠁳󠁿  🏴󠁧󠁢󠁳󠁣󠁴󠁿  🇪🇺 🕯️,9/12/2013 0:59,55,396,2326,FALSE,25/7/2020 12:17,The first textile and reusable mask with a proven ability to inactivate the new coronavirus which is responsible fo… https://t.co/Zsm5mNVnCx,,Twitter for Android,FALSE
Frederick Frank,"Lincoln, America",Artist / Living The Good Life in the Cornhusker State,23/2/2014 22:31,2160,4989,106290,FALSE,25/7/2020 12:17,"@BhadeliaMD It's OK but a little disturbing the US has to get #COVID19 data from S Korea, like the youth study. I m… https://t.co/Ll4QfPhaXd",['COVID19'],Twitter for Android,FALSE
Dr Paramjit Panesar,Nottingham ,"Founding Partner and GP Principal at The Ivy Medical Group, Appraiser for NHS England. Thinker, Innovator and Believer in the #NHS. Views are my own.",20/2/2009 23:32,1333,843,568,FALSE,25/7/2020 12:17,"Further mishandling of the pandemic response will lead to more excess deaths, and premature death is a losing game… https://t.co/YmZPh7922m",,Twitter for Mac,FALSE
Observatory,Worldwide,Global Banking Ecosystem ☆ #Banking #Finance #Investment #Trade #Payments #eMoney #Wealth| Beta,24/9/2017 2:29,113,109,10,FALSE,25/7/2020 12:17,How #COVID19 is luring Canadians into the #stockmarket - https://t.co/ePmB76xX4x https://t.co/Wez6uClodr,"['COVID19', 'stockmarket']",dlvr.it,FALSE
Solpak,"Lagos, Nigeria","Rapgod to the UNIVERSE - #Solpak

      https://t.co/YdzqwkF0om",28/11/2010 1:00,174,246,3457,FALSE,25/7/2020 12:17,"Hush Puppy was charged for online fraudster, what do we call these bunch thieves of visible Nigeria politicians

Wa… https://t.co/q4GsEuJLuW",,Twitter for Android,FALSE
G V Vinod Kumar,Hyderabad,Senior Journalist,16/5/2010 17:50,543,330,173,FALSE,25/7/2020 12:17,"#AndhraPradesh reports 7,813 new #COVID19 cases on Saturday as the tally goes up to 88,671. The death toll increase… https://t.co/RcGEsYsMUH","['AndhraPradesh', 'COVID19']",Twitter Web App,FALSE
Wear A. Mask,USA,"I believe true toughness is protecting other people, so I wear a mask to reduce the spread of viruses and bacteria. It's easy and I look tough like a ninja too.",17/5/2020 8:51,6,99,367,FALSE,25/7/2020 12:17,"@BernieSanders This guy gets it. 
#WearAMask #realmenwearmasks #toughguyswearmasks #MasksSaveLives… https://t.co/z60VFP3SKD","['WearAMask', 'realmenwearmasks', 'toughguyswearmasks', 'MasksSaveLives']",Twitter Web App,FALSE
peter,Toronto,"Sometimes a Chef. Wally, Mouski, Izzie, Baci OH MY ... If your dreams don't scare you, they are not big enough. #stupidcancer @thePMCF",11/5/2010 22:56,936,1324,61241,FALSE,25/7/2020 12:16,@JoshMatlow The #ontario government has done as close to nothing as was possible for people during this pandemic .… https://t.co/r1GGeCShlf,['ontario'],Twitter for iPhone,FALSE
EJ,USA,Grateful and present. We all have a positive role to play. Find yours and get in character. My views are mine.,4/6/2009 15:52,685,2221,11301,FALSE,25/7/2020 12:16,"@denisear2017 @TomCottonAR Trump, #GOP &amp; @BetsyDeVosED are unfit for office. The plan? Return to school, church, wo… https://t.co/Rwz5b7tcJD",['GOP'],Twitter for iPhone,FALSE
APO Group English,#AFRICA #MENA,"Latest #Africa & #MENA related #News releases issued by companies, govs, intl orgs, NGOs & #UN #PR FR:@APO_source_fr PT:@APO_source_pt AR:@APO_source_ar",22/2/2011 9:09,10661,6,2037,TRUE,25/7/2020 12:16,Coronavirus - Kenya: COVID-19 Update (24th July 2020) @MOH_Kenya @susan_mochache @MoetiTshidi @WHOAFRO @DrTedros… https://t.co/T6YmZnpR31,,Africa Newsroom,FALSE
Arslan Malik,"Rajouri, Jammu & Kashmir ",Socio-Political Activist / @BJYMinJK District Vice President / Indian 🇮🇳 / Pahari / Born to serve / Tweets personal / Believe in Humanity.,16/5/2017 10:54,1530,686,61552,FALSE,25/7/2020 12:16,Rajasthan Government today started a Plasma Bank at Sawai Man Singh Hospital in Jaipur for treatment of COVID-19 pa… https://t.co/ZtXDtwFDhC,,Twitter for Android,FALSE
David Pickles,,A voice for all. My views are my own.,24/1/2013 11:42,73,147,920,FALSE,25/7/2020 12:16,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/F4Mr6JILyx",['COVID19'],Twitter for Android,FALSE
Quarantine Portraits,,Painting (at least) one 8x10 portrait per day for as long as this quarantine lasts...I hope they make you smile.,12/4/2020 18:37,15,11,5,FALSE,25/7/2020 12:16,July 25...”Jimmy Dean”...15ishx15ish on panel. #quarantineportraits #quarantine #dailyportrait #COVID19 #fineart… https://t.co/akhpEcRht8,"['quarantineportraits', 'quarantine', 'dailyportrait', 'COVID19', 'fineart']",Twitter for iPhone,FALSE
AJMH Limited,Milton Keynes,"Mental Health First Aid Courses in Milton Keynes and beyond! 
Tweets by Dr AJ - founder and lead trainer.",5/5/2018 16:46,96,46,1698,FALSE,25/7/2020 12:16,Great reminder by @francescaSNH from @nature_scot how important nature is for all of us – both physically through e… https://t.co/grWZdT2FqY,,Twitter Web App,FALSE
alan mcpartland #DefundTheBBC,,,10/5/2014 18:53,394,862,70,FALSE,25/7/2020 12:16,In the #US studies show public TRANSPORT to be one of the most dangerous places for transmission of #Covid19. It is… https://t.co/jVaiKUvWDt,"['US', 'Covid19']",Twitter Web App,FALSE
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",7/3/2020 12:52,433,1,0,FALSE,25/7/2020 12:16,"1,005 new cases and 18 new deaths in the United States 

[13:16 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,FALSE
EquipOurKids!,Los angeles ,A nonprofit Campaign to get emotional intelligence (EQ) training (called Social-Emotional Learning) in all schools pre-K to 12 and to expand early childhood Ed.,25/8/2019 17:11,394,1654,1822,FALSE,25/7/2020 12:16,"The best teachers don't ignore the chaos of the world outside their classroom, writes @chrisemdin. Instead, they us… https://t.co/ULiSvljMTN",,Twitter Web App,FALSE
Covid19Qatar,Qatar,الحساب الرسمي للمؤسسة القطرية للإعلام للتوعية وآخر المستجدات Qatar Media Corporation official  account for awareness and updates regarding #COVID19,17/3/2020 7:49,11293,15,4,TRUE,25/7/2020 12:16,"Latest updates on covid19  in Qatar 
#COVID19 https://t.co/IL0ukOXGti",['COVID19'],Twitter for iPhone,FALSE
Todd J Zola,"wilmington,nc","Entertainer/Influencer
https://t.co/hv4X46EP40",7/9/2009 21:54,494,173,3696,FALSE,25/7/2020 12:16,I hope everyone is watching how news or how they report death. Not everyone is dying from #COVID19. They need reeva… https://t.co/IvCsgzsUTB,['COVID19'],Twitter for Android,FALSE
Mojubaolu Okome,"Brooklyn, New York","Professor of Political Science, African & Women's Studies, Brooklyn College, CUNY. Lover of Nigeria",17/1/2012 19:00,1537,556,54686,FALSE,25/7/2020 12:16,"For all who can do this, enjoy! #Covid19 #telecommuting #remoteteaching #remotelearning #Barbados #BeachOffice… https://t.co/Gsvg9tMlFT","['Covid19', 'telecommuting', 'remoteteaching', 'remotelearning', 'Barbados', 'BeachOffice']",Twitter Web App,FALSE
Report Annapolis,"Annapolis, MD","Your source for accurate, responsible and meaningful coverage of news stories within Annapolis and Anne Arundel County.

https://t.co/31KuKKXBaO",3/12/2019 23:36,137,897,35,FALSE,25/7/2020 12:16,County Health Department (@AAHealth)  Closes Dutch Farmers Market in #Annapolis Due to #COVID19 Related Violations… https://t.co/8rocu9K15C,"['Annapolis', 'COVID19']",Twitter for Android,FALSE
Politiko_Bicol,,"We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko",13/6/2018 6:50,170,4,460,FALSE,25/7/2020 12:16,"Five new #COVID19 cases in Sorsogon include two teenagers 
https://t.co/meYVYsR1zm
#BicolNews https://t.co/adzr6ZZ6zg","['COVID19', 'BicolNews']",TweetDeck,FALSE
Maria M. Agosto,Tampa Bay Florida,NuYoRican activist/CAPITALISM STOPS AT NOTHING so why are you shocked? We choose a 7th generation political framework or remain justly fucked. #BLM,29/11/2011 5:28,820,1234,21210,FALSE,25/7/2020 12:16,"#COVID19 and #ClimateChange intersect in so many ways.

Right now #HurricaneHanna is expected to bring severe flood… https://t.co/C9Iyi4ELAm","['COVID19', 'ClimateChange', 'HurricaneHanna']",Twitter for Android,FALSE
Thom-Ivar van Dijk,,Student Econometrics & Operations Research | Graphs in R,13/4/2019 16:06,1263,61,706,FALSE,25/7/2020 12:16,"#COVID19 in the Netherlands (25-07)

cases: 52.732 (+137)
fatalities: 6.140 (+1)
hospitalisations: 11.906 (+2)

(di… https://t.co/0zbwrQM8l9",['COVID19'],Twitter Web App,FALSE
Sergio Moraes,Brazil,Reuters Chief Photographer for Brazil,9/8/2014 17:43,719,467,1840,FALSE,25/7/2020 12:16,"A surfer walks at Recreio dos Bandeirantes beach, amid the coronavirus disease (COVID-19) outbreak, in Rio de Janei… https://t.co/mtaP5lj6SZ",,Twitter for iPhone,FALSE
Isaac Bogoch,University of Toronto,"Infectious Diseases physician and scientist, with thoughts on Infectious Diseases, Tropical Medicine, HIV Prevention, Public Health, and Global Health issues",8/2/2019 2:16,43668,778,20622,TRUE,25/7/2020 12:16,"#COVID19 recovery at home requires space to prevent infection in others living under the same roof.

""More than 1 i… https://t.co/B8Avf0y8id",['COVID19'],Twitter Web App,FALSE
